2.493985,2.1854415,-0.80912817,3.0532796,1.0382912,-0.6337662,2.9100487,0.5922091
2.4912608,2.1927094,-0.8099278,3.047308,1.0458095,-0.6339588,2.9376264,0.5925956
2.4866328,2.206853,-0.81007093,3.031144,1.0429068,-0.6420553,2.8764932,0.5956013
2.4864192,2.2279682,-0.80844414,3.0284956,1.0494637,-0.64988303,2.8843687,0.6440208
2.485618,2.2085571,-0.81000066,3.0310495,1.0493634,-0.65582037,2.85949,0.6261889
2.4869547,2.1357703,-0.8106681,3.0415242,1.0518658,-0.6529393,2.8547382,0.61655664
2.4866278,2.13985,-0.80630875,3.0231438,1.0572762,-0.6490898,2.8800154,0.61973345
2.4850252,2.1410947,-0.8034127,3.0153832,1.0556664,-0.65124154,2.859136,0.6125463
2.487588,2.1124635,-0.80993336,3.0105498,1.0522842,-0.66145635,2.851984,0.63307416
2.488953,2.1568396,-0.8066625,3.0051622,1.0370944,-0.6547127,2.8401523,0.6461451
2.4900222,2.2152865,-0.80657315,3.0211546,1.0337002,-0.658798,2.8368979,0.616096
2.4911675,2.1328766,-0.80402607,3.0163264,1.0275469,-0.6463237,2.8317263,0.6119821
2.491365,2.0212874,-0.8081038,3.012621,1.0099118,-0.64282155,2.813316,0.58994746
2.4927506,2.011582,-0.8050287,3.0149722,0.99517345,-0.64852977,2.784961,0.5898148
2.4905384,2.0123265,-0.806612,3.012967,0.99518394,-0.6525345,2.770827,0.5872263
2.4906223,2.0024986,-0.8058882,3.0153332,0.9994812,-0.6538353,2.7626708,0.58899355
2.4896188,2.0044951,-0.8059198,3.0156605,1.0020044,-0.66423297,2.752602,0.588182
2.4921708,2.1270158,-0.80518746,3.0502732,1.0044637,-0.65798473,2.7725203,0.5883018
2.496263,2.1101441,-0.8022776,3.0518749,1.0054052,-0.6654911,2.7718956,0.5888834
2.4950943,2.0282924,-0.8101362,3.0531116,1.0028875,-0.65823174,2.7661338,0.5924915
2.4974613,2.0269523,-0.8052393,3.0577633,1.0043392,-0.6676264,2.7642317,0.62730694
2.4977179,2.0122514,-0.8219814,3.06464,0.99723196,-0.67094254,2.7755647,0.6428734
2.4951766,2.0118744,-0.8209691,3.082234,0.99630594,-0.65420127,2.76679,0.6513821
2.4962518,2.0870025,-0.8212645,3.084175,0.9914694,-0.64683104,2.7591588,0.64228296
2.4958005,2.0246007,-0.8170505,3.0885413,0.99102616,-0.64892435,2.7366095,0.65561545
2.4904675,2.1117775,-0.8194378,3.1000888,1.0007205,-0.64135647,2.722379,0.664299
2.4918494,2.086242,-0.8173774,3.0897152,0.99014425,-0.6266794,2.7444663,0.6692599
2.4921024,2.0854516,-0.8159073,3.0784965,0.9859414,-0.62313986,2.7517169,0.66285396
2.4935267,2.082626,-0.8146446,3.0858278,0.98765063,-0.6208215,2.745964,0.663241
2.4925694,2.161979,-0.8137159,3.0899734,0.97920895,-0.6154301,2.7624145,0.66711783
2.4958005,2.0708618,-0.80958796,3.0828679,0.9798436,-0.63466835,2.7578807,0.6385958
2.4969776,2.1149404,-0.81291413,3.073806,0.978652,-0.62553287,2.7696505,0.6272373
2.496777,2.0913775,-0.826274,3.0877595,0.98169327,-0.63631797,2.7603052,0.6418723
2.4959233,2.0590496,-0.8198723,3.080915,0.98563933,-0.6137593,2.7682574,0.685341
2.4958334,2.0606327,-0.8089607,3.0853875,0.9832072,-0.6120572,2.7631955,0.6222191
2.4960873,2.0777173,-0.8093966,3.0837255,0.97635555,-0.5994401,2.7622137,0.643152
2.4977512,2.1680927,-0.82016885,3.098394,0.9689231,-0.62079954,2.7564645,0.64106226
2.4979963,2.1232882,-0.8078971,3.1004577,0.9878392,-0.6387696,2.7541149,0.62923443
2.500887,2.1255498,-0.8086673,3.104591,0.9886739,-0.6405728,2.7557425,0.67855287
2.5003743,2.1658082,-0.8009868,3.127121,0.9644294,-0.6151328,2.7104535,0.6961719
2.4967182,2.1922543,-0.8035573,3.1171174,0.97297215,-0.6156206,2.7236574,0.672593
2.4960365,2.218496,-0.8034219,3.115956,0.9608853,-0.62329865,2.724019,0.696692
2.5012078,2.188763,-0.7787277,3.0953496,0.9579761,-0.6062169,2.7170727,0.68302214
2.498073,2.1599247,-0.7833006,3.1049254,0.95383763,-0.59461737,2.706184,0.6817725
2.4973233,2.123634,-0.7947992,3.1062703,0.9475806,-0.5999303,2.6843855,0.68188155
2.4948606,2.1054585,-0.7934607,3.0808954,0.94093585,-0.59406424,2.6844203,0.6804842
2.4948308,2.0870814,-0.7632339,3.0771315,0.95001745,-0.57274365,2.68344,0.67968607
2.4920168,2.0600483,-0.7770679,3.0553184,0.94977427,-0.5752411,2.6984231,0.69044757
2.4933465,2.0119948,-0.77795035,3.0479708,0.95965195,-0.5723574,2.7064335,0.7014557
2.4919987,2.0350971,-0.78458893,3.0461,0.9589684,-0.57506824,2.706289,0.70400655
2.4933882,2.0230312,-0.78162163,3.0662029,0.96935034,-0.56731343,2.7239113,0.70346344
2.4939473,2.1791155,-0.77285624,3.0774958,0.94633937,-0.5688062,2.7177029,0.69366074
2.4968414,2.1495607,-0.7770781,3.1039646,0.9588022,-0.5609753,2.7336543,0.7032008
2.498969,2.0632854,-0.7766136,3.094806,0.97921777,-0.572242,2.727873,0.69259965
2.493666,2.0442648,-0.7739973,3.1000774,1.0015771,-0.59420204,2.6981974,0.7219646
2.494164,2.019074,-0.7646799,3.1027262,1.0110157,-0.5979562,2.693661,0.7060497
2.4910555,2.028661,-0.75897455,3.104994,1.0128644,-0.5922456,2.6926565,0.69117224
2.4928741,2.0142384,-0.77649486,3.1188369,1.0033698,-0.6050775,2.696116,0.6799936
2.4933097,2.1214726,-0.7882136,3.1341383,1.0008173,-0.6026492,2.6967335,0.6822386
2.494555,2.1122446,-0.7843088,3.121034,0.9998081,-0.60817575,2.717212,0.69901276
2.4932146,2.1384308,-0.78440154,3.1014125,1.0034475,-0.61731625,2.7250986,0.68803036
2.4987004,2.0860813,-0.78388965,3.1009748,1.0024452,-0.63600445,2.7465334,0.65860224
2.498736,2.1355143,-0.77739483,3.0931544,0.9887583,-0.6347046,2.7385616,0.62863183
2.5013645,2.106698,-0.7795225,3.097813,0.98214555,-0.6422825,2.7287152,0.6290839
2.501008,2.033598,-0.7826405,3.1009285,0.98582244,-0.6292157,2.7222254,0.64169884
2.5001702,2.130142,-0.7810083,3.08216,0.98985624,-0.6272652,2.7385871,0.6626837
2.4967866,2.1447206,-0.78179526,3.0994704,0.99310136,-0.6391301,2.7267895,0.6659186
2.4958305,2.0616577,-0.7967837,3.0885131,0.99958706,-0.63020515,2.7254994,0.68436384
2.494899,2.1107528,-0.78394836,3.1001263,1.0035799,-0.6157179,2.7229369,0.681422
2.4947667,2.1194155,-0.78765595,3.1000679,1.0021083,-0.620075,2.7369866,0.67409396
2.4962442,2.1229937,-0.7871376,3.1100168,1.0225863,-0.6125016,2.757568,0.6759536
2.4967897,2.117903,-0.7862263,3.1019244,1.0123525,-0.61287713,2.7728481,0.67363024
2.4943738,2.0627382,-0.7907274,3.0952754,1.0247648,-0.62886524,2.7726016,0.62660694
2.496181,2.04634,-0.79081655,3.0853426,1.0235398,-0.6283276,2.7751904,0.65589786
2.496264,2.0902493,-0.7718934,3.0906966,1.0227106,-0.63482594,2.7639792,0.6178479
2.4980156,2.0726326,-0.76896346,3.0779934,1.0241935,-0.64082575,2.7639737,0.6251278
2.4986556,2.1813123,-0.77428997,3.0678277,1.0160527,-0.6557298,2.7787275,0.61101484
2.4997458,2.2008653,-0.77260363,3.0698237,1.014349,-0.655324,2.7887578,0.61176264
2.500418,2.1667027,-0.7429445,3.0766346,1.0370822,-0.6345477,2.789328,0.627388
2.5015814,2.0779047,-0.7515496,3.069264,1.0390286,-0.63471603,2.7806082,0.6628363
2.500106,2.0266895,-0.75022,3.0484724,1.0127935,-0.63770247,2.7483246,0.65516067
2.49579,2.047903,-0.7486366,3.044977,1.0157006,-0.6159406,2.7580764,0.64032483
2.496157,2.024903,-0.7719606,3.0370297,1.0079644,-0.62060714,2.7565892,0.6703026
2.4952893,2.0482142,-0.7645484,3.0384355,1.006418,-0.61661816,2.7582178,0.6240121
