0.31623763,0.42054504,2.9224355
-0.18728745,-0.09790029,-1.0176742
0.037846237,-0.028493864,-3.6007357
-0.09092827,0.1657954,5.685918
-0.0013092365,0.056000203,-0.65008545
-0.09064577,0.07565223,11.39438
-0.2524369,-0.13317151,-15.233873
-0.160601,0.22653277,0.43645674
0.09548859,0.4430112,-0.8495081
0.096168384,0.3686688,-3.7138994
-0.22089542,1.2566397,3.6567895
-0.08754142,0.042761505,9.511695
0.35017386,0.48769706,0.38377863
0.14942439,-5.67995e-05,-1.9598821
-0.09590087,0.017498378,-16.424828
0.1346751,-0.06722967,-3.8436449
0.49959835,-0.35853815,0.1746608
-0.2822934,-0.1187675,-6.7577763
0.1647957,-0.10217863,-6.78978
-0.20469496,0.020990776,-9.841164
-0.09079614,0.66956997,3.1534324
0.0047071157,0.0739125,4.8940578
-0.123755455,-0.4063988,0.73234844
-0.19760634,0.13574539,6.101473
0.19747831,0.2100647,-0.18899845
0.29614943,1.6658709,-6.9684043
0.0026356727,-0.030017668,3.7252467
0.07567546,0.050970566,-0.89802814
0.12603863,-0.3095955,2.7117867
-0.5843176,0.245486,16.205046
-0.44906214,-2.1502802,-4.468759
0.26416257,-0.1400604,-9.526649
-0.014175639,0.06621876,-4.250166
-0.09096514,0.20187551,4.2265916
0.2604252,0.32264853,3.6746173
-0.17943512,0.038001206,8.093143
-0.049573004,-0.057484742,-5.474304
-0.10433164,-0.13738371,1.9842318
1.3962195,-0.50914687,-3.9532356
-0.07761574,-0.010828914,-1.287729
-0.00930441,-0.0364425,-0.11024922
0.28330955,0.03960218,-9.477012
0.075562716,-0.007759767,-7.3996725
-1.7773117,-0.52023774,10.365442
0.013593547,-0.24559154,0.085724734
0.21524496,0.16609253,-15.234604
-0.20823698,-0.065486714,-3.9581933
-0.15301742,0.05666231,-2.3234327
-0.0840334,-0.044481505,7.095026
0.1407801,0.04126463,0.22271095
-0.0965988,-0.049766574,-2.9830346
0.18971154,0.070106715,-7.4973993
0.36695483,-0.4752338,0.08338214
1.2424865,0.375895,-4.1185656
0.13826309,-0.47950858,1.614552
-0.18284579,0.12812954,-11.797438
0.035141025,0.0045668674,-3.9143767
-0.22033264,-0.19888614,2.3591325
0.69848955,-0.49574333,11.5979185
-0.06967424,-0.13423865,11.285345
-0.21405703,0.20388646,-3.4860072
-0.022127079,-0.014546249,-7.5957823
0.06647051,0.11444513,-4.151489
0.10701886,-0.15000772,-5.848552
-0.2291627,-0.12763582,-15.278089
-0.14889298,0.1304312,-2.7692678
0.06680767,0.53097576,12.825651
0.018280927,-0.10287004,7.360799
-2.543921,-1.230961,15.55461
-0.13021687,0.13565496,-2.92751
0.082341366,0.20650277,-2.0015738
0.12594059,0.32864842,-4.327723
0.18959065,0.09458413,4.5082126
-0.21596833,-0.22956458,7.6125383
0.24244274,0.25377792,2.6782963
0.14391948,0.12858495,6.6211843
-0.18879901,0.43906066,-12.466444
-0.11310172,0.22379303,-10.875681
0.023365058,-0.18290007,9.082418
-0.11370228,-0.35666764,-1.7293369
-0.0050879885,-0.06821683,-5.630155
-0.30966005,0.21443973,-3.1946878
0.16375121,0.1452354,-8.071096
-0.36549437,-0.08536139,-14.047968
0.19762243,0.05797819,1.9315777
-0.3380502,0.19101948,-15.715054
-0.112207994,-0.01795593,0.9295361
-0.027522305,0.033979736,4.111801
0.030190391,0.22531207,14.111132
-0.042835385,0.08502756,-6.969421
0.09206979,-0.0141195115,-6.385288
-0.18926719,-0.06906971,7.56681
0.039443545,-0.10035383,-4.752583
0.017309163,0.26629686,-7.373522
0.031212976,0.010365065,5.3047495
0.028078418,-0.09194444,4.2754164
0.101692766,0.14591284,2.9484313
0.33996093,0.108364135,-4.171577
0.033919025,-0.005956218,-18.956127
0.2005162,-0.022012696,7.6441345
-0.0733193,0.047572836,-8.264186
0.0906248,0.015875671,-5.3104396
-0.13774437,0.07298266,0.25582454
0.24409865,0.020142823,1.6994256
0.041392148,0.054095667,-11.135848
-0.066045806,0.73494107,-3.2271428
0.095839016,0.19616584,0.3892328
-0.0030364264,-0.15966952,1.6000293
-0.41833055,0.20058505,1.8280405
0.10109974,0.04473403,-2.269795
-0.0680824,-0.28004825,4.6045055
0.45988828,0.41371965,-4.7919545
-1.3984162,-0.21619296,-26.610512
-0.18681128,0.058265407,3.3659167
-0.034053393,0.08598534,-2.0332808
-0.05781194,-0.11669153,-0.45179054
0.16469744,-0.01768231,-3.7059073
-0.09007187,0.00873609,4.4538097
-1.3329412,-0.66165537,6.334579
-0.08269204,0.14790414,-5.8615155
0.07337847,0.060963795,-7.603525
-0.005393468,-0.042782776,2.1846008
0.1286476,0.14999337,-1.7401339
0.064186156,-0.23081046,-1.395479
-0.15703441,-0.09165004,-8.540975
0.0161033,-0.08512636,-14.563336
0.2674315,0.04839078,2.3921893
-0.33624053,0.051180165,12.331684
-0.099454135,-0.06782125,-15.286206
0.62256217,0.30685124,-0.30212903
-0.050401293,0.31629083,-8.5718355
0.26609686,0.01984573,-0.63768065
0.0077562877,0.0290738,-9.120885
0.120862454,0.23632812,-7.2280116
0.280212,-0.0022068797,0.8021996
0.07217166,0.062276907,-8.048953
-0.3148251,0.03274652,-3.242778
0.049364857,0.098545864,-5.7977347
0.11757968,-0.4489035,5.68951
-0.0017678551,-0.011012472,1.8272324
1.0528467,0.25188312,2.9734728
0.07209641,0.08108534,-10.149195
0.2518581,0.39851534,-6.385441
-0.5994482,0.007948345,2.5485752
-0.4262482,-0.22242334,1.7529643
-0.07678333,0.19573104,2.5463812
0.100434326,-0.3320834,0.9794279
0.12727815,0.19537492,43.319843
-0.13115728,-0.15807323,-0.023434522
0.732307,-0.33071938,-7.763145
0.06054896,0.11543042,-8.179831
0.08470753,0.06782863,-11.017156
-0.19417503,0.08146646,3.1626306
-0.009072732,-0.047945593,-0.15610076
-0.27241307,0.030095832,-1.2610787
0.16246027,-0.13280028,4.726268
0.5056567,0.0671815,-4.277581
0.15352179,-0.02111817,1.4322454
0.24006759,-2.1605783,0.13083425
-0.19549218,-0.15213662,1.7678965
-0.14687379,-0.34008646,-8.96269
-0.18244898,-0.16955511,-1.533713
0.17398,-0.25120008,-0.5010298
-0.23457569,-0.3435638,10.070392
-0.16959096,0.07116162,-0.2730488
-0.0030108672,-0.019116802,-4.260858
0.04917278,-0.116217405,9.482202
-0.007952325,-0.120385185,-1.8452775
-0.048127428,-0.12440206,12.418748
0.005852403,-0.25451395,8.05015
0.07074558,0.1444527,1.2899474
0.38278466,-0.06623745,1.5556273
-0.31104437,0.20838684,-9.435429
-0.14874487,-0.23886378,-5.966877
-0.014900466,0.1414096,1.3759961
-0.25116217,-0.23606126,-8.223626
-0.10282549,0.058484185,-0.87846005
-0.379281,-0.022959793,-5.9748945
0.1410811,-0.23055208,-1.6070665
-0.12772627,0.1296374,0.93748736
0.15690227,0.2473088,5.1768823
-0.66766983,-1.2446088,-9.079545
-0.14606607,0.10383848,-6.3342195
-0.18360978,-0.30843866,2.8897412
-0.0227194,-0.07332149,-3.7639654
0.013882151,-0.14332789,-0.67976034
-0.78206754,-0.73273295,10.461736
-0.05483485,-0.00016170787,-9.34062
-0.2941594,0.7455605,-3.5626466
0.10645537,0.049054027,4.209866
-0.28224513,0.38518113,3.9826994
0.22367464,-0.07552083,-3.874536
-0.21327291,0.047148075,0.1984785
-0.08883421,0.043372236,11.028402
1.0564202,-0.39821228,-15.981713
-0.99162036,0.21561696,14.611183
0.041716717,0.2907447,-5.454106
0.8173234,0.36174694,-9.917447
0.14417514,0.017819671,15.1857
-0.12526752,0.55083,2.2033973
0.11292044,-0.115428664,-9.862027
-1.4068557,-1.512826,-3.921435
0.0030622836,0.19155274,-3.5346248
0.107289776,0.067649245,1.3802991
0.1393491,-0.34710437,-2.4493833
-0.021122595,-0.074635506,6.2440534
0.023516491,0.113967516,-11.89379
-0.79427373,0.7070694,-2.9587595
0.104584105,0.4953889,9.626298
-0.024238234,-0.42996153,-6.9374027
-0.18283686,0.121621706,6.3092017
0.3543253,0.20973606,-9.338605
0.02189464,-0.41774678,-0.89818746
-0.3712484,-0.23914078,-1.502314
0.26008484,0.1603615,-2.6201952
-0.13290617,0.10582312,-0.3913496
0.017773952,-0.04780401,16.524864
-0.25747043,0.30007067,-3.6749747
0.105851956,-0.040002372,-5.3991604
-0.34612915,0.08862193,-1.1152018
0.12738943,0.33328587,19.649527
-0.13761911,0.054685026,-13.720162
-0.23306182,0.2474046,-7.3434873
0.0958768,-0.34464914,3.6231265
-0.16986412,0.10859981,-4.199581
-0.10230577,-0.25211695,1.3389252
0.03917317,0.0822597,-0.009853249
-0.058502823,0.15365633,8.357735
-0.37879124,-0.03643778,0.6357624
-0.600558,-0.23254028,-7.8414135
0.118398905,0.17609023,-8.294491
-0.076217294,-0.06287138,-10.471554
0.074643314,-0.017083803,8.024851
-0.055107996,0.08764161,8.476657
0.03425888,0.16610906,-2.202752
0.24804129,0.35167056,3.7040648
-0.2839956,-0.26921883,1.0001701
-0.096556574,0.09414248,3.772528
0.11170855,-0.09276963,8.795291
0.15429728,0.28979605,5.1072097
0.021711463,-0.21222374,5.5256333
-0.025419755,0.057744898,-1.2452
0.03874219,-0.016018827,6.7522974
-0.10835611,-0.23905794,4.6120157
-0.040804222,-0.004181327,-10.421931
0.007111528,0.097566836,6.8807554
0.37471798,-0.09519503,-1.1639646
0.27577212,-0.02603676,3.9973824
-0.3120137,-0.29502094,15.525218
0.2233519,-0.10546919,-1.3829813
-0.030716533,0.1897405,-0.96170706
0.13746056,0.083444804,9.488289
0.028976467,-0.15089701,-4.1887593
-0.016366739,0.076702684,-11.161606
-0.02095479,0.07863044,5.4070306
0.055732936,-0.23488024,2.6887753
0.00038010255,-0.01860965,4.668587
0.13131668,-0.08617371,-7.9479146
-0.018733123,-0.0497553,3.4798927
-0.31678757,0.2464439,-1.8328458
-0.083141424,-0.056791853,3.719832
