7.0413933,-0.06682378,-0.11489451,0.23374256
7.000473,-0.059381247,-0.06175238,0.2727935
7.006513,-0.029909194,0.040921926,0.2409174
7.015253,-0.10588443,0.0747689,0.25912344
6.9892893,-0.10554993,0.11511159,0.26791918
7.0082645,-0.08659017,-0.11702669,0.2625761
7.162225,-0.094738245,-0.16845995,0.24982713
7.1551304,-0.077218294,-0.12563616,0.22408794
7.1425962,-0.054414213,-0.2402569,0.24713771
7.202401,-0.078526914,-0.31712794,0.25338516
7.223131,-0.0661239,-0.37884462,0.25777254
7.2254105,-0.103105426,-0.37136912,0.24769172
7.202881,-0.094861805,-0.29617,0.2735644
7.2516646,-0.110850334,-0.22440088,0.26366442
7.1774836,-0.12428409,-0.15547991,0.24045485
7.10429,-0.11645293,-0.080295384,0.28422096
7.0798955,-0.1284383,0.040697098,0.28958333
7.0462637,-0.1248526,0.024950981,0.2818007
7.112212,-0.11824179,-0.06401503,0.27044228
7.0247726,-0.08952862,-0.03440261,0.2688544
7.0832815,-0.05816531,0.042342782,0.22304328
7.1439657,-0.071801305,-0.17222428,0.24913052
7.1080046,-0.095139444,-0.25554115,0.30104855
7.15047,-0.10309094,-0.27661282,0.27992332
7.2109213,-0.10693371,-0.3224945,0.2826179
7.1596327,-0.045823455,-0.32411844,0.2529955
7.1551466,-0.04786873,-0.31437308,0.21782418
7.1876435,-0.011484742,-0.27337456,0.21417287
7.1144605,-0.03861773,-0.26538748,0.2206113
7.101041,-0.03806722,-0.124156,0.2185606
7.0358877,-0.06807047,-0.08799112,0.25607562
7.079193,-0.07254958,-0.08741689,0.24807495
7.1516857,-0.06709671,-0.20927882,0.2836954
7.1265364,-0.15376419,-0.093305886,0.3008514
7.2155194,-0.09663713,-0.22367537,0.27160788
7.1779547,-0.04609561,-0.365705,0.25818014
7.222889,-0.04531288,-0.27357227,0.2289929
7.2323956,-0.06681281,-0.26079977,0.2727615
7.278554,-0.11625677,-0.38495362,0.2484807
7.3970146,-0.13935763,-0.5384069,0.2592891
7.3758044,-0.12087053,-0.43054038,0.24886984
7.3242736,-0.12664461,-0.38858736,0.28297594
7.2133927,-0.106935024,-0.29057693,0.2640461
7.1148367,-0.08340657,-0.23082733,0.2764936
7.136309,-0.11041939,-0.10448748,0.2599497
7.1921263,-0.07589656,-0.31658792,0.26206627
7.2052765,-0.08094144,-0.3586349,0.2666778
7.190118,-0.059383154,-0.29000777,0.24804963
7.2298017,-0.06472963,-0.25795186,0.2504921
7.130042,-0.091383636,-0.04396218,0.2632946
7.1272554,-0.03338635,-0.35793608,0.22020724
7.077024,0.02512896,-0.30742812,0.21086621
7.1201086,0.024701715,-0.40015048,0.2429029
7.1513305,-0.020478725,-0.2956127,0.22333999
7.1729937,-0.022393286,-0.30923527,0.23162392
7.194098,-0.03362316,-0.29371303,0.2127051
7.221608,-0.06373334,-0.3049687,0.23752831
7.2131996,-0.04530555,-0.24060392,0.22559068
7.121274,-0.07142544,-0.15895402,0.22559567
7.094638,-0.066622734,-0.09349704,0.24443619
7.081725,-0.06754571,-0.11815834,0.2623699
7.129881,-0.108202696,-0.02811426,0.22920343
7.1466417,-0.09925991,-0.074248075,0.27347338
6.938782,0.01701057,0.11235237,0.20367928
6.889343,0.013225794,0.1019454,0.20039167
6.9231606,-0.033651114,0.08127165,0.20679547
6.876359,-0.016024053,0.03810036,0.23203285
6.8728147,-0.05683577,0.19687057,0.2055212
6.9861546,-0.051858664,0.15412581,0.20719828
6.9117646,-0.030224502,0.14021146,0.23023751
6.9351826,-0.03393352,0.12874532,0.20616448
6.971731,-0.013849616,-0.020990252,0.20838858
6.8665543,0.0125159025,0.11606741,0.20307773
6.8857203,0.0075371265,0.1732266,0.20231998
6.8326654,-0.0046850443,0.1930461,0.2013267
6.769317,0.022964716,0.17507768,0.21222459
6.819967,0.016234875,0.20608497,0.21850678
6.9472713,-0.029283583,0.12812018,0.2155458
6.8860965,-0.03397256,0.22232258,0.21419686
6.8593407,-0.030517459,0.2487737,0.21169075
6.8262014,-0.021709919,0.24880898,0.21948709
6.8312263,-0.023204207,0.06602645,0.24531978
6.978864,-0.02182585,-0.18009329,0.23460218
7.0308976,-0.13126463,0.15536821,0.22082074
7.055327,-0.12324375,0.044481993,0.24825652
