-0.07690917,-0.2086682,-7.6303205,21.079931,-5.691802
-0.1704462,-0.0033473046,-6.889709,-20.833424,-9.100024
-0.067974314,-0.35263145,20.386686,19.137358,0.05220031
0.4168374,0.40848732,6.4545393,-10.52783,-6.838073
0.27373117,0.2133448,32.41318,12.892957,6.062295
0.04624222,0.13091844,-6.7931337,18.968172,-16.310097
0.18042518,-0.06568584,-13.286279,-8.896035,13.102184
0.2607504,-0.04104849,0.63774467,-7.5454435,10.752915
-0.042474385,-0.5549857,2.8850002,-8.095886,-2.7397013
-0.028111883,-0.035770185,7.326868,11.051036,10.703532
-0.03596445,0.101075254,-2.8949888,-2.8268132,27.273975
0.58402973,0.5013265,-6.522023,-4.285561,8.730819
0.18035628,-0.22020805,10.635607,-7.6576495,-10.692704
-0.02391096,-0.16053854,-10.720212,-11.951231,-1.3827238
0.44249675,0.2734443,-17.155048,-12.185939,-15.8804035
0.012372047,-0.11995095,8.731762,-11.866638,54.218056
0.06770981,0.12618773,37.44893,-8.48256,-12.675278
0.06322929,-0.03185575,-17.664564,-26.769659,7.506761
0.18229403,0.6498753,-6.999152,-4.9455204,-3.709798
0.0510954,-0.5475518,-6.292169,-9.006602,-2.954892
0.28098303,0.1429891,2.7550337,-14.73134,-1.9624289
-0.47461736,1.0075625,3.593585,12.739262,-2.0586433
0.2023666,0.1662459,17.374537,20.28164,-58.13303
-0.13180497,-0.2670231,3.0536933,-23.92625,-2.870893
0.04235701,-0.23655786,-4.064873,14.350301,6.1463685
-0.04030012,-0.05217829,14.389108,3.263501,9.164414
-0.41591844,0.18910986,-21.430273,-0.8448435,-3.4993675
0.08886701,0.17708296,2.2988508,16.60604,13.272594
0.046334226,-0.12884168,-10.138516,4.793524,27.293884
-0.07892298,-0.25062993,4.0718346,1.9867499,-4.234762
-0.2110889,0.13280039,3.8717437,4.2340302,4.4172735
0.042007457,0.29626164,2.298903,9.541451,7.3599424
-0.13806102,-0.056835067,-32.45654,-27.21865,-7.5173016
-0.08000791,0.012426379,6.5331035,-12.305106,-18.1318
0.07996078,0.16173887,3.823236,-4.026888,7.5150213
0.3512545,-0.02828936,19.868315,5.398571,-6.324501
-0.040625308,-0.029075136,8.461703,-8.0183325,25.38469
0.16983575,-0.101096265,4.7052608,0.3592611,3.8236737
0.007969372,0.07940044,8.896698,2.3066535,16.407356
-0.025587823,-0.20690599,-5.107164,31.54439,-21.515467
