7.7505937,-0.10162693,-0.9532601,0.23575184
7.634744,-0.09832609,-0.89665914,0.24294817
7.6384916,-0.18827921,-0.6870501,0.33161795
7.637973,-0.15032578,-0.79795074,0.228441
7.496311,-0.05539334,-0.676438,0.24477866
7.7973576,-0.095249176,-0.9222911,0.26406443
7.778532,-0.087150335,-0.98166513,0.24329889
7.5961647,-0.12778634,-0.48385024,0.28748122
7.5461926,-0.2852829,-0.43551445,0.41350737
7.2195625,-0.22622496,-0.006090522,0.32733542
7.2427754,-0.26613432,0.34570634,0.39043838
7.3703165,-0.26614636,0.14862216,0.39412767
7.307045,-0.21576053,0.2953683,0.26599628
7.245252,-0.16065407,0.049625635,0.32084987
7.331148,-0.07904613,-0.3023988,0.22809301
7.5052814,-0.1512075,-0.38929796,0.25397247
7.1426964,-0.073559344,0.025178552,0.25416905
6.9514284,-0.100575745,0.3277657,0.2535068
6.8285027,-0.039438963,0.33887827,0.27160966
7.2857275,-0.053551137,-0.16133988,0.21735744
7.1549916,-0.07588744,-0.22662103,0.21402916
6.941659,-0.14414686,0.28344083,0.2324448
6.955304,-0.05895078,0.35295367,0.2113297
7.215168,-0.123585284,0.1201787,0.22933488
7.2333627,-0.19026357,0.12101424,0.29119945
7.3662724,-0.18105447,-0.2704124,0.31834006
7.555232,-0.20362514,-0.43824804,0.3281238
7.649029,-0.216784,-0.41130865,0.2915784
7.6932,-0.107251585,-0.66714084,0.24015173
7.757194,-0.14629513,-0.8242043,0.26071775
7.667886,-0.18029344,-0.48083222,0.27433044
7.5985184,-0.08428508,-0.7511358,0.29424438
7.8493648,-0.13309616,-0.912056,0.24716762
7.712574,-0.17599899,-0.6005953,0.25828254
7.6728854,-0.2011382,-0.39124775,0.29406124
7.5163884,-0.17052072,-0.6145046,0.3424716
7.3364453,-0.07495886,-0.22955942,0.21585451
7.4835143,-0.1050784,-0.4165935,0.23967591
7.4216194,-0.08796036,-0.22421372,0.20293227
7.3924766,-0.13983285,-0.31173068,0.27240214
7.423267,-0.12606603,-0.5310364,0.28538984
7.4654765,-0.23302048,-0.19607311,0.31690657
7.6074743,-0.23089981,-0.44211203,0.27465054
7.346468,-0.17495382,-0.21237195,0.32314274
7.316066,-0.15917301,0.09872222,0.2715283
7.258671,-0.09369713,-0.10500026,0.21954256
7.1880155,-0.100335,-0.070213914,0.21975799
7.0966396,-0.094118774,0.35793436,0.22409041
7.180296,-0.018206298,0.03310299,0.20137157
7.2976046,-0.16192669,-0.061105072,0.25864914
7.598307,-0.18942487,-0.44480622,0.27656448
7.436446,-0.10565686,-0.38413024,0.21401668
7.300694,-0.11798936,-0.25953138,0.30886552
